date,year,month,day,hour,load,wind_gen,solar_gen,co2
10/27/2021,2021,10,27,2,40343,20122,0,15262
10/27/2021,2021,10,27,3,39474,20545,0,14772
10/27/2021,2021,10,27,4,39595,20931,0,14978
10/27/2021,2021,10,27,5,40830,21191,0,16365
10/27/2021,2021,10,27,6,42903,20682,0,17565
10/27/2021,2021,10,27,7,43244,19835,10,17397
10/27/2021,2021,10,27,8,42926,19613,1212,16821
10/27/2021,2021,10,27,9,42719,19597,1408,16715
10/27/2021,2021,10,27,10,42920,20003,1806,16161
10/27/2021,2021,10,27,11,43342,20601,2299,15647
10/27/2021,2021,10,27,12,44461,21901,2588,15924
10/27/2021,2021,10,27,13,45383,21936,2713,16147
10/27/2021,2021,10,27,14,45966,22070,2413,16687
10/27/2021,2021,10,27,15,46567,22113,2752,16916
10/27/2021,2021,10,27,16,46392,22548,2002,16887
10/27/2021,2021,10,27,17,45504,22368,955,17283
10/27/2021,2021,10,27,18,44561,19114,13,18970
10/27/2021,2021,10,27,19,43966,17041,0,18761
10/27/2021,2021,10,27,20,42186,17567,0,17859
10/27/2021,2021,10,27,21,39879,17434,0,16848
10/27/2021,2021,10,27,22,37374,17460,0,14729
10/27/2021,2021,10,27,23,44832,20010,0,14274
10/27/2022,2022,10,27,0,34096,19496,0,11221
10/27/2022,2022,10,27,1,33551,19361,0,11033
10/27/2022,2022,10,27,2,33275,19165,0,10879
10/27/2022,2022,10,27,3,33871,19035,0,11462
10/27/2022,2022,10,27,4,35685,19047,0,12528
10/27/2022,2022,10,27,5,38633,18870,0,14462
10/27/2022,2022,10,27,6,40130,18905,29,15633
10/27/2022,2022,10,27,7,40244,18485,1655,14868
10/27/2022,2022,10,27,8,40631,16764,4776,14540
10/27/2022,2022,10,27,9,40900,17667,5353,13834
10/27/2022,2022,10,27,10,41283,18153,5178,13833
10/27/2022,2022,10,27,11,41715,18117,5276,13891
